start_basic_block,end_basic_block,num_basic_blocks,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,total_time
1389c,13334,2.0,18.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,1.0,0.0,31177.0
1389c,13498,3.0,21.0,2.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,12.0,5.0,2.0,2.0,0.0,51833.0
1389c,134a4,4.0,27.0,2.0,10.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,17.0,5.0,2.0,2.0,1.0,61542.0
13334,13498,2.0,13.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,30342.0
13334,134a4,3.0,19.0,2.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,5.0,0.0,2.0,1.0,40051.0
13e60,137c8,8.0,31.0,9.0,12.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,23.0,3.0,1.0,2.0,2.0,844.0
13e60,13c50,9.0,33.0,9.0,13.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,24.0,3.0,1.0,2.0,3.0,947.0
13e60,13e64,5.0,15.0,4.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,471.0
13e60,10108,6.0,19.0,5.0,6.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,15.0,0.0,1.0,2.0,1.0,602.0
13e60,13c3c,7.0,24.0,7.0,8.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,17.0,2.0,1.0,2.0,2.0,741.0
15c40,15de4,3.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,557.0
15c40,15ddc,2.0,8.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,383.0
11050,131bc,5.0,2217.0,1.0,869.0,400.0,0.0,2.0,2.0,1.0,0.0,568.0,1571.0,74.0,0.0,2.0,2.0,242624.0
11050,11054,4.0,2143.0,0.0,837.0,400.0,0.0,2.0,2.0,0.0,0.0,560.0,1513.0,66.0,0.0,2.0,2.0,201607.0
11050,131a8,2.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,69444.0
13eb8,13ee8,3.0,13.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,2.0,0.0,535497.0
13eb8,13ecc,2.0,12.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,480003.0
13ea0,13ee8,6.0,24.0,0.0,12.0,2.0,0.0,5.0,0.0,1.0,0.0,3.0,14.0,2.0,0.0,5.0,0.0,711343.0
13ea0,13eb8,4.0,16.0,0.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,4.0,0.0,615102.0
13ea0,13eac,2.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,109534.0
13ea0,13ecc,5.0,23.0,0.0,12.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,13.0,2.0,0.0,5.0,0.0,655849.0
13ea0,13eb0,3.0,11.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,175846.0
13eac,13ee8,5.0,21.0,0.0,11.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.0,0.0,670727.0
13eac,13eb8,3.0,13.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,574486.0
13eac,13ecc,4.0,20.0,0.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,4.0,0.0,615233.0
13eac,13eb0,2.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,135230.0
10474,131bc,8.0,2980.0,1.0,1155.0,536.0,0.0,4.0,3.0,1.0,0.0,760.0,2102.0,111.0,0.0,4.0,3.0,472038.0
10474,11054,7.0,2906.0,0.0,1123.0,536.0,0.0,4.0,3.0,0.0,0.0,752.0,2044.0,103.0,0.0,4.0,3.0,431021.0
10474,104e4,3.0,763.0,0.0,286.0,136.0,0.0,2.0,1.0,0.0,0.0,192.0,531.0,37.0,0.0,2.0,1.0,229414.0
10474,11050,4.0,764.0,0.0,286.0,136.0,0.0,2.0,2.0,0.0,0.0,192.0,531.0,37.0,0.0,2.0,2.0,267327.0
10474,11040,2.0,32.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,10.0,0.0,1.0,1.0,75084.0
10474,131a8,5.0,768.0,0.0,288.0,136.0,0.0,3.0,2.0,0.0,0.0,192.0,534.0,37.0,0.0,3.0,2.0,298858.0
13fb0,13fbc,2.0,11.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,138130.0
13fb0,13fcc,3.0,12.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,194585.0
13fbc,13fcc,2.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,131898.0
13e7c,13e8c,2.0,6.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,167200.0
13e7c,13e94,3.0,9.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,211119.0
13e7c,13ee8,9.0,33.0,0.0,15.0,5.0,0.0,8.0,0.0,1.0,0.0,5.0,18.0,2.0,0.0,8.0,0.0,922462.0
13e7c,13eb8,7.0,25.0,0.0,10.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,7.0,0.0,826221.0
13e7c,13ea0,4.0,12.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,251735.0
13e7c,13eac,5.0,13.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,0.0,320653.0
13e7c,13ecc,8.0,32.0,0.0,15.0,5.0,0.0,8.0,0.0,0.0,0.0,5.0,17.0,2.0,0.0,8.0,0.0,866968.0
13e7c,13eb0,6.0,20.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,6.0,0.0,386965.0
136d0,1028c,3.0,24.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,8.0,0.0,1.0,2.0,65170.0
136d0,101d0,4.0,74.0,2.0,16.0,5.0,0.0,2.0,2.0,0.0,0.0,4.0,52.0,14.0,0.0,2.0,2.0,180364.0
136d0,10190,2.0,21.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,2.0,43669.0
136d0,10398,6.0,82.0,4.0,19.0,5.0,0.0,3.0,2.0,1.0,0.0,4.0,59.0,14.0,0.0,3.0,2.0,210082.0
136d0,136e4,7.0,87.0,6.0,21.0,5.0,0.0,3.0,2.0,2.0,0.0,4.0,64.0,14.0,0.0,3.0,2.0,219686.0
136d0,10298,5.0,77.0,2.0,17.0,5.0,0.0,3.0,2.0,0.0,0.0,4.0,54.0,14.0,0.0,3.0,2.0,200453.0
136d0,13724,8.0,89.0,6.0,21.0,5.0,0.0,3.0,3.0,2.0,0.0,4.0,65.0,14.0,0.0,3.0,3.0,229290.0
13ecc,13ee8,2.0,8.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,96241.0
10298,10398,2.0,8.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,29718.0
10298,136e4,3.0,13.0,4.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,39322.0
10298,13724,4.0,15.0,4.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,48926.0
15d50,15d7c,3.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,584.0
15d50,15d58,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,379.0
13498,134a4,2.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,30365.0
11040,131bc,7.0,2952.0,1.0,1154.0,536.0,0.0,4.0,2.0,1.0,0.0,760.0,2085.0,101.0,0.0,4.0,2.0,440019.0
11040,11054,6.0,2878.0,0.0,1122.0,536.0,0.0,4.0,2.0,0.0,0.0,752.0,2027.0,93.0,0.0,4.0,2.0,399002.0
11040,104e4,2.0,735.0,0.0,285.0,136.0,0.0,2.0,0.0,0.0,0.0,192.0,514.0,27.0,0.0,2.0,0.0,197395.0
11040,11050,3.0,736.0,0.0,285.0,136.0,0.0,2.0,1.0,0.0,0.0,192.0,514.0,27.0,0.0,2.0,1.0,235308.0
11040,131a8,4.0,740.0,0.0,287.0,136.0,0.0,3.0,1.0,0.0,0.0,192.0,517.0,27.0,0.0,3.0,1.0,266839.0
103ac,10464,2.0,12.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,77576.0
103ac,103cc,3.0,54.0,1.0,23.0,3.0,0.0,2.0,1.0,0.0,0.0,4.0,39.0,8.0,0.0,2.0,1.0,448573.0
103ac,104e4,6.0,817.0,1.0,309.0,139.0,0.0,4.0,2.0,0.0,0.0,196.0,570.0,45.0,0.0,4.0,2.0,677987.0
103ac,11050,7.0,818.0,1.0,309.0,139.0,0.0,4.0,3.0,0.0,0.0,196.0,570.0,45.0,0.0,4.0,3.0,715900.0
103ac,10474,4.0,82.0,1.0,24.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,56.0,18.0,0.0,2.0,2.0,480592.0
103ac,11040,5.0,86.0,1.0,26.0,3.0,0.0,3.0,2.0,0.0,0.0,4.0,59.0,18.0,0.0,3.0,2.0,523657.0
103ac,131a8,8.0,822.0,1.0,311.0,139.0,0.0,5.0,3.0,0.0,0.0,196.0,573.0,45.0,0.0,5.0,3.0,747431.0
13764,13798,2.0,18.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,1.0,2.0,2.0,0.0,1132.0
13764,14508,9.0,52.0,4.0,21.0,4.0,0.0,5.0,3.0,1.0,0.0,6.0,31.0,4.0,3.0,5.0,3.0,2035.0
13764,14074,7.0,40.0,4.0,17.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,25.0,4.0,3.0,3.0,3.0,1766.0
13764,144fc,8.0,43.0,4.0,18.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,27.0,4.0,3.0,4.0,3.0,1897.0
13764,13c70,4.0,26.0,1.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,18.0,1.0,2.0,3.0,0.0,1392.0
13764,13c78,5.0,29.0,1.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,19.0,1.0,3.0,3.0,1.0,1495.0
13764,137b0,3.0,24.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,17.0,1.0,2.0,2.0,0.0,1262.0
13764,14144,6.0,32.0,1.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,21.0,1.0,3.0,3.0,2.0,1635.0
18a98,18ab0,9.0,40.0,10.0,16.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,3.0,2.0,2155.0
18a98,18a04,8.0,39.0,10.0,16.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,28.0,6.0,1.0,2.0,2.0,2013.0
18a98,18dcc,6.0,32.0,7.0,14.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,22.0,6.0,1.0,1.0,2.0,1566.0
18a98,189fc,7.0,34.0,7.0,15.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,23.0,6.0,1.0,2.0,2.0,1785.0
18a98,184b0,3.0,8.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,815.0
18a98,189d8,4.0,17.0,3.0,5.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,4.0,1.0,1.0,2.0,1119.0
18a98,18aa4,2.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,673.0
18a98,18d9c,5.0,27.0,5.0,12.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,17.0,6.0,1.0,1.0,2.0,1347.0
15d58,15d7c,2.0,10.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,379.0
14510,16218,7.0,34.0,8.0,10.0,3.0,0.0,4.0,2.0,1.0,0.0,5.0,14.0,8.0,1.0,4.0,2.0,952.0
14510,15f04,8.0,65.0,16.0,19.0,3.0,0.0,4.0,3.0,1.0,0.0,5.0,24.0,27.0,2.0,4.0,3.0,1055.0
14510,1620c,6.0,33.0,8.0,10.0,3.0,0.0,4.0,1.0,1.0,0.0,5.0,14.0,8.0,1.0,4.0,1.0,812.0
14510,1452c,2.0,10.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,341.0
14510,1459c,3.0,12.0,0.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,472.0
14510,14094,4.0,28.0,7.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,5.0,12.0,7.0,1.0,3.0,0.0,604.0
14510,14128,5.0,31.0,8.0,10.0,3.0,0.0,3.0,1.0,1.0,0.0,5.0,13.0,8.0,1.0,3.0,1.0,708.0
13854,138f4,2.0,13.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,330.0
13fd0,13888,2.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,35370.0
13fac,13fb0,2.0,8.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,117352.0
13fac,13fbc,3.0,12.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,192795.0
13fac,13fcc,4.0,13.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,249250.0
14008,13598,2.0,16.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,1.0,0.0,1.0,33145.0
131a8,131bc,4.0,2216.0,1.0,869.0,400.0,0.0,2.0,1.0,1.0,0.0,568.0,1571.0,74.0,0.0,2.0,1.0,204711.0
131a8,11054,3.0,2142.0,0.0,837.0,400.0,0.0,2.0,1.0,0.0,0.0,560.0,1513.0,66.0,0.0,2.0,1.0,163694.0
13538,1356c,2.0,24.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17.0,2.0,0.0,1.0,1.0,54220.0
18e70,17008,7.0,62.0,11.0,11.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,39.0,15.0,3.0,2.0,1.0,1182.0
18e70,17104,8.0,66.0,12.0,13.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,42.0,15.0,3.0,2.0,2.0,1284.0
18e70,18b80,4.0,39.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,24.0,13.0,0.0,1.0,1.0,788.0
18e70,18b88,5.0,44.0,6.0,7.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,29.0,13.0,0.0,1.0,1.0,918.0
18e70,190a4,2.0,31.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,13.0,0.0,0.0,1.0,466.0
18e70,17004,6.0,45.0,6.0,7.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,29.0,13.0,0.0,2.0,1.0,1048.0
18e70,18e80,3.0,37.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,23.0,13.0,0.0,0.0,1.0,649.0
18e70,171c4,9.0,82.0,23.0,17.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,46.0,26.0,3.0,3.0,2.0,1418.0
190a4,17008,6.0,58.0,11.0,8.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,36.0,15.0,3.0,2.0,0.0,920.0
190a4,17104,7.0,62.0,12.0,10.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,39.0,15.0,3.0,2.0,1.0,1022.0
190a4,18b80,3.0,35.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,21.0,13.0,0.0,1.0,0.0,526.0
190a4,18b88,4.0,40.0,6.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,26.0,13.0,0.0,1.0,0.0,656.0
190a4,17004,5.0,41.0,6.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,26.0,13.0,0.0,2.0,0.0,786.0
190a4,18e80,2.0,33.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,387.0
190a4,171c4,8.0,78.0,23.0,14.0,1.0,0.0,3.0,1.0,4.0,0.0,2.0,43.0,26.0,3.0,3.0,1.0,1156.0
190a4,1726c,9.0,82.0,23.0,14.0,3.0,0.0,4.0,1.0,4.0,0.0,2.0,45.0,26.0,4.0,4.0,1.0,1293.0
19024,18328,3.0,12.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,512.0
19024,18320,2.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,352.0
13eb0,13ee8,4.0,20.0,0.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,3.0,0.0,601809.0
13eb0,13eb8,2.0,12.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,505568.0
13eb0,13ecc,3.0,19.0,0.0,11.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,3.0,0.0,546315.0
134bc,138bc,2.0,21.0,2.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,29687.0
134bc,136f8,3.0,32.0,4.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,23.0,6.0,2.0,0.0,1.0,50759.0
134bc,134e4,4.0,42.0,6.0,15.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,27.0,11.0,2.0,1.0,1.0,60363.0
134bc,13514,5.0,49.0,6.0,17.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,32.0,12.0,2.0,2.0,1.0,81724.0
134bc,13538,6.0,62.0,6.0,22.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,41.0,14.0,2.0,3.0,1.0,114444.0
134bc,1356c,7.0,73.0,6.0,29.0,0.0,1.0,3.0,2.0,2.0,0.0,3.0,49.0,14.0,2.0,3.0,2.0,135944.0
182fc,18328,8.0,50.0,8.0,29.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,37.0,7.0,1.0,2.0,1.0,1164.0
182fc,19024,6.0,43.0,5.0,27.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,31.0,7.0,1.0,1.0,1.0,828.0
182fc,18fb8,2.0,14.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,306.0
182fc,18320,7.0,45.0,5.0,28.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,32.0,7.0,1.0,2.0,1.0,1004.0
18fb8,18328,7.0,41.0,5.0,26.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,34.0,3.0,0.0,2.0,0.0,1042.0
18fb8,19024,5.0,34.0,2.0,24.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,28.0,3.0,0.0,1.0,0.0,706.0
18fb8,18320,6.0,36.0,2.0,25.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,29.0,3.0,0.0,2.0,0.0,882.0
18e80,17008,5.0,31.0,11.0,8.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,22.0,2.0,3.0,2.0,0.0,716.0
18e80,17104,6.0,35.0,12.0,10.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,25.0,2.0,3.0,2.0,1.0,818.0
18e80,1727c,9.0,56.0,23.0,14.0,3.0,0.0,5.0,1.0,3.0,0.0,2.0,31.0,13.0,4.0,5.0,1.0,1219.0
18e80,18b80,2.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,322.0
18e80,18b88,3.0,13.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,452.0
18e80,17004,4.0,14.0,6.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,582.0
18e80,171c4,7.0,51.0,23.0,14.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,29.0,13.0,3.0,3.0,1.0,952.0
18e80,1726c,8.0,55.0,23.0,14.0,3.0,0.0,4.0,1.0,3.0,0.0,2.0,31.0,13.0,4.0,4.0,1.0,1089.0
18d9c,18ab4,6.0,26.0,7.0,11.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,21.0,2.0,0.0,3.0,0.0,1253.0
18d9c,18ab0,5.0,23.0,7.0,11.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,2.0,0.0,1036.0
18d9c,18a04,4.0,22.0,7.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,19.0,2.0,0.0,1.0,0.0,894.0
18d9c,18dcc,2.0,15.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,447.0
18d9c,189fc,3.0,17.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,666.0
18e38,17008,8.0,74.0,14.0,19.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,48.0,18.0,3.0,2.0,1.0,1304.0
18e38,17104,9.0,78.0,15.0,21.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,51.0,18.0,3.0,2.0,2.0,1406.0
18e38,18b80,5.0,51.0,6.0,14.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,33.0,16.0,0.0,1.0,1.0,910.0
18e38,18b88,6.0,56.0,9.0,15.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,38.0,16.0,0.0,1.0,1.0,1040.0
18e38,18e70,2.0,16.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,1.0,384.0
18e38,190a4,3.0,43.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,16.0,0.0,0.0,1.0,588.0
18e38,17004,7.0,57.0,9.0,15.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,38.0,16.0,0.0,2.0,1.0,1170.0
18e38,18e80,4.0,49.0,6.0,13.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,32.0,16.0,0.0,0.0,1.0,771.0
18320,18328,2.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,336.0
