basic_block_address,instructions,stack_ops,arithmetic_ops,logical_ops,function_calls,branches,direct_jumps,indirect_jumps,syscalls,r_type,i_type,s_type,u_type,b_type,j_type,times_executed,time
135b4,13,10,2,0,0,0,0,1,0,0,13,0,0,0,0,1,102.0
13698,10,4,4,0,0,1,0,0,0,0,5,4,0,1,0,1,132.0
136c0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,139.0
136c8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,104.0
136cc,17,5,4,1,0,0,0,1,0,2,10,2,3,0,0,1,141.0
13768,9,4,2,1,0,1,0,0,0,0,4,4,0,1,0,1,131.0
137b8,4,0,3,0,0,0,1,0,0,0,3,0,0,0,1,1,103.0
137c8,4,1,2,0,0,0,1,0,0,0,3,0,0,0,1,1,139.0
137d8,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
137e0,11,2,1,1,0,1,0,0,0,0,4,5,1,1,0,1,103.0
1380c,8,4,1,1,0,0,0,1,0,1,6,1,0,0,0,1,103.0
13858,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1,138.0
13864,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,103.0
13870,6,0,0,2,0,0,1,0,0,0,5,0,0,0,1,1,131.0
13888,16,11,4,0,0,1,0,0,0,0,4,11,0,1,0,1,141.0
13930,4,0,0,2,0,1,0,0,0,0,2,0,1,1,0,1,132.0
13940,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,136.0
13944,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,104.0
13948,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,104.0
13950,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,138.0
13958,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,131.0
13960,11,0,5,0,0,1,0,0,0,1,8,0,1,1,0,1,131.0
139c4,5,0,1,0,0,1,0,0,0,1,3,0,0,1,0,1,132.0
139d8,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,103.0
139f4,6,0,3,0,0,1,0,0,0,2,3,0,0,1,0,1,132.0
13a20,3,0,2,0,0,0,1,0,0,0,2,0,0,0,1,1,135.0
13a2c,3,0,2,0,0,1,0,0,0,0,2,0,0,1,0,1,132.0
13a38,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,140.0
13a3c,6,0,3,0,0,1,0,0,0,1,3,1,0,1,0,1,138.0
13a54,3,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,130.0
13a6c,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,103.0
13ab8,7,0,1,1,0,1,0,0,0,1,2,3,0,1,0,1,133.0
13b10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,140.0
13b18,3,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,140.0
13b24,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,132.0
13b38,13,11,1,0,0,0,0,1,0,0,13,0,0,0,0,1,140.0
13b78,4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,1,103.0
13cd0,8,0,2,2,0,0,1,0,0,1,3,3,0,0,1,1,131.0
13cf0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,132.0
13e68,3,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,131.0
